id,Name,Country,Fueltype,Capacity,CapacityFactor,EmissionFactor_kg_per_kWh,EstimatedAnnualCO2_tonnes
62493,Erstes Burgersolarkraftwerk Funfstetten Gmbh Co Kg,Germany,Solar,1.6767,0.15,0,0.0
62494,Erstes Burgersolarkraftwerk Grossbardorf Gmbh Co Kg Jahnstr,Germany,Solar,0.744,0.15,0,0.0
62495,Erstes Burgersolarkraftwerk Grossbardorf Gmbh Co Kg Siedlerstr,Germany,Solar,0.87,0.15,0,0.0
62496,Erstes Burgersolarkrafwerk Eurishofen Gmbh Co Kg,Germany,Solar,0.3638,0.15,0,0.0
62497,Erter Wind Gbr,Germany,Wind,0.6,0.35,0,0.0
62498,Ertingen Energia,Germany,Solar,0.14976,0.15,0,0.0
62499,Ertingen Energia,Germany,Solar,0.1,0.15,0,0.0
62500,Ertl Shopping Parkhaus,Germany,Solar,0.432,0.15,0,0.0
62501,Erw Burgstall Ost,Germany,Solar,2.60304,0.15,0,0.0
62502,Erw Produktion,Germany,Solar,0.12032,0.15,0,0.0
62503,Erweiterte Realschule Illingen,Germany,Solar,0.12,0.15,0,0.0
62504,Erweiterung,Germany,Solar,0.15,0.15,0,0.0
62505,Erweiterung,Germany,Solar,0.1899799999999999,0.15,0,0.0
62506,Erweiterung,Germany,Biogas,0.135,0.5,230,136.0
62507,Erweiterung,Germany,Solar,0.19872,0.15,0,0.0
62508,Erweiterung,Germany,Solar,0.18,0.15,0,0.0
62509,Erweiterung,Germany,Solar,0.726,0.15,0,0.0
62510,Erweiterung,Germany,Solar,0.18,0.15,0,0.0
62511,Erweiterung,Germany,Solar,0.15,0.15,0,0.0
62512,Erweiterung,Germany,Solar,0.264,0.15,0,0.0
62513,Erweiterung,Germany,Solar,0.114142,0.15,0,0.0
62514,Erweiterung,Germany,Solar,0.15,0.15,0,0.0
62515,Erweiterung,Germany,Solar,0.57,0.15,0,0.0
62516,Erweiterung,Germany,Solar,0.36981,0.15,0,0.0
62517,Erweiterung,Germany,Solar,0.3188,0.15,0,0.0
62518,Erweiterung,Germany,Solar,0.41,0.15,0,0.0
62519,Erweiterung,Germany,Solar,0.155709,0.15,0,0.0
62520,Erweiterung,Germany,Solar,0.11,0.15,0,0.0
62521,Erweiterung Allgauoutlet,Germany,Solar,0.12,0.15,0,0.0
62522,Erweiterung Anlage Ow,Germany,Solar,0.22,0.15,0,0.0
62523,Erweiterung Bge,Germany,Solar,0.133,0.15,0,0.0
62524,Erweiterung Biogas,Germany,Biogas,0.135,0.5,230,136.0
62525,Erweiterung Biogasanlage,Germany,Biogas,0.6,0.5,230,604.44
62526,Erweiterung Biomasseanlage,Germany,Biogas,0.2,0.5,230,201.48
62527,Erweiterung Buro,Germany,Solar,0.125,0.15,0,0.0
62528,Erweiterung Dach Rohbauhalle,Germany,Solar,0.8,0.15,0,0.0
62529,Erweiterung Dach Rohbauhalle,Germany,Solar,0.95,0.15,0,0.0
62530,Erweiterung Der Er Pv Anlage,Germany,Solar,0.4,0.15,0,0.0
62531,Erweiterung Feb,Germany,Solar,0.11,0.15,0,0.0
62532,Erweiterung Fmz Bauabschnitt,Germany,Solar,0.144,0.15,0,0.0
62533,Erweiterung Freiflachen Pv Ernsbach,Germany,Solar,0.6,0.15,0,0.0
62534,Erweiterung Gebaude,Germany,Solar,0.1331999999999999,0.15,0,0.0
62535,Erweiterung Grunheide Kwp,Germany,Solar,0.1,0.15,0,0.0
62536,Erweiterung Halle,Germany,Solar,0.24,0.15,0,0.0
62537,Erweiterung Halle Kwp,Germany,Solar,0.1,0.15,0,0.0
62538,Erweiterung Halle Wolpertshausen,Germany,Solar,0.15,0.15,0,0.0
62539,Erweiterung Huhnerstall,Germany,Solar,0.132,0.15,0,0.0
62540,Erweiterung Kwp,Germany,Solar,0.2996399999999999,0.15,0,0.0
62541,Erweiterung Kwp,Germany,Solar,0.25,0.15,0,0.0
62542,Erweiterung Lager,Germany,Solar,0.42525,0.15,0,0.0
62543,Erweiterung Legestall,Germany,Solar,0.1,0.15,0,0.0
62544,Erweiterung Legestall,Germany,Solar,0.215,0.15,0,0.0
62545,Erweiterung Leuzhof,Germany,Biogas,0.4,0.5,230,402.96
62546,Erweiterung Lz Melle,Germany,Solar,0.5129900000000001,0.15,0,0.0
62547,Erweiterung Mrz,Germany,Solar,0.22,0.15,0,0.0
62548,Erweiterung Mvs Jvs Maschinenhalle,Germany,Solar,0.84993,0.15,0,0.0
62549,Erweiterung Neundorf Flexibilisierung Bhkw,Germany,Biogas,0.53,0.5,230,533.92
62550,Erweiterung Parkhauser Kwp Pv,Germany,Solar,0.1591999999999999,0.15,0,0.0
62551,Erweiterung Parkplatz,Germany,Solar,0.385,0.15,0,0.0
62552,Erweiterung Pauenstrasse,Germany,Solar,0.13511,0.15,0,0.0
62553,Erweiterung Photovoltaikanlage,Germany,Solar,0.15,0.15,0,0.0
62554,Erweiterung Produktion,Germany,Solar,0.22,0.15,0,0.0
62555,Erweiterung Pv,Germany,Solar,0.12,0.15,0,0.0
62556,Erweiterung Pv,Germany,Solar,2.499,0.15,0,0.0
62557,Erweiterung Pv,Germany,Solar,0.188,0.15,0,0.0
62558,Erweiterung Pv Anlage,Germany,Solar,0.12298,0.15,0,0.0
62559,Erweiterung Pv Anlage Auf Hrl Und Flachdach,Germany,Solar,0.36,0.15,0,0.0
62560,Erweiterung Pv Anlage Logistikzentrum Tettnang,Germany,Solar,0.1,0.15,0,0.0
62561,Erweiterung Pv Anlage Windeberger,Germany,Solar,0.269,0.15,0,0.0
62562,Erweiterung Pv Feldmuhle,Germany,Solar,0.228,0.15,0,0.0
62563,Erweiterung Pv Freiflache In Bockenfeld,Germany,Solar,0.42,0.15,0,0.0
62564,Erweiterung Pv Freiflache In Erzberg,Germany,Solar,0.18,0.15,0,0.0
62565,Erweiterung Pv Solarsporthalle,Germany,Solar,0.141176,0.15,0,0.0
62566,Erweiterung Pva Dr Zinn Weg,Germany,Solar,0.144,0.15,0,0.0
62567,Erweiterung Pva Neukalen,Germany,Solar,0.118,0.15,0,0.0
62568,Erweiterung Rheda Wiedenbruck,Germany,Solar,0.12,0.15,0,0.0
62569,Erweiterung Selbstverbrauchsanlage,Germany,Solar,0.12174,0.15,0,0.0
62570,Erweiterung Sma Stp,Germany,Solar,0.11,0.15,0,0.0
62571,Erweiterung Solaranlage Kwp,Germany,Solar,0.1,0.15,0,0.0
62572,Erweiterung Solarpark Ammolandsweg Kwp,Germany,Solar,0.22,0.15,0,0.0
62573,Erweiterung Solarpark Gut Hahn,Germany,Solar,0.6,0.15,0,0.0
62574,Erweiterung Solarpark Halbmeile Um Kwp,Germany,Solar,0.99,0.15,0,0.0
62575,Erweiterung Solarpark Lobstadt,Germany,Solar,0.50589,0.15,0,0.0
62576,Erweiterung Solarpark Petzenbach,Germany,Solar,0.222,0.15,0,0.0
62577,Erweiterung Speicher,Germany,Battery,0.833,0.1,0,0.0
62578,Erweiterung Surenkamp,Germany,Solar,0.396,0.15,0,0.0
62579,Erweiterung Zweite Ausschreibung Teil,Germany,Solar,0.154,0.15,0,0.0
62580,Erweiterungsanlage,Germany,Solar,0.4,0.15,0,0.0
62581,Erweiterungsanlage Kwp,Germany,Solar,0.27972,0.15,0,0.0
62582,Erwin Busmann Gmbh Co Kg Kwp,Germany,Solar,0.26,0.15,0,0.0
62583,Erwin Herbold Gmbh,Germany,Solar,0.16,0.15,0,0.0
62584,Erwin Muller Versandhaus Shuttle,Germany,Solar,0.44,0.15,0,0.0
62585,Erwin Schmidt,Germany,Solar,0.131,0.15,0,0.0
62586,Erwin Wittmann,Germany,Wind,2.0,0.35,0,0.0
62587,Erwiterung Pv Riegel,Germany,Solar,0.42,0.15,0,0.0
62588,Erwitte,Germany,Solar,0.14,0.15,0,0.0
62589,Erwitte Merklinghausen,Germany,Wind,5.5,0.35,0,0.0
62590,Erwitte Merklinghausen,Germany,Wind,5.5,0.35,0,0.0
62591,Erwitte Vollinghausen,Germany,Wind,5.7,0.35,0,0.0
62592,Erwitte Vollinghausen,Germany,Wind,5.7,0.35,0,0.0
62593,Erwitte Vollinghausen,Germany,Wind,5.7,0.35,0,0.0
62594,Erwitte Vollinghausen,Germany,Wind,5.7,0.35,0,0.0
62595,Erxleben Eimersleben,Germany,Wind,2.0,0.35,0,0.0
62596,Erxleben Eimersleben,Germany,Wind,2.0,0.35,0,0.0
62597,Erxleben Eimersleben,Germany,Wind,2.0,0.35,0,0.0
62598,Erxleben Eimersleben,Germany,Wind,2.0,0.35,0,0.0
62599,Erxlebener Windenergie Gmbh Co Kg,Germany,Wind,5.56,0.35,0,0.0
62600,Erxlebener Windenergie Gmbh Co Kg,Germany,Wind,6.0,0.35,0,0.0
62601,Erxlebener Windenergie Gmbh Co Kg,Germany,Wind,5.56,0.35,0,0.0
62602,Erzbistum Koln Maternushaus,Germany,Solar,0.2178,0.15,0,0.0
62603,Erzeuger,Germany,Biogas,0.2,0.5,230,201.48
62604,Erzeuger,Germany,Biogas,0.2,0.5,230,201.48
62605,Erzeugung,Germany,Solid Biomass,0.25,0.6,230,302.22
62606,Erzeugung Hermaringen,Germany,Hydro,0.452,0.4,0,0.0
62607,Erzeugung Hiltensweiler,Germany,Hydro,0.496,0.4,0,0.0
62608,Erzeugung Pv Anlage,Germany,Solar,0.11,0.15,0,0.0
62609,Erzeugungsanlage,Germany,Solar,0.135,0.15,0,0.0
62610,Erzeugungsanlage,Germany,Solar,0.155,0.15,0,0.0
62611,Erzeugungsanlage,Germany,Solar,0.11,0.15,0,0.0
62612,Erzeugungsanlage,Germany,Solar,0.187,0.15,0,0.0
62613,Erzeugungsanlage,Germany,Solar,0.143,0.15,0,0.0
62614,Erzeugungsanlage,Germany,Solar,0.1349,0.15,0,0.0
62615,Erzeugungsanlage,Germany,Natural Gas,0.14,0.45,370,204.2
62616,Erzeugungsanlage Allwetterbad,Germany,Natural Gas,0.36,0.45,370,525.07
62617,Erzeugungsanlage An Der Horst Breitscheid,Germany,Natural Gas,0.525,0.45,370,765.73
62618,Erzeugungsanlage Angerbad,Germany,Natural Gas,0.25,0.45,370,364.64
62619,Erzeugungsanlage Cargo Marketing Spedition Gmbh,Germany,Solar,0.115,0.15,0,0.0
62620,Erzeugungsanlage Dachflache Produktionshallen,Germany,Solar,0.77,0.15,0,0.0
62621,Erzeugungsanlage Evk Rosenstrasse,Germany,Natural Gas,0.4,0.45,370,583.42
62622,Erzeugungsanlage Fhw Ratingen West Modul,Germany,Natural Gas,13.822,0.45,370,20159.94
62623,Erzeugungsanlage Fur Eigenverbrauch,Germany,Solar,0.139,0.15,0,0.0
62624,Erzeugungsanlage Hangar,Germany,Solar,0.165,0.15,0,0.0
62625,Erzeugungsanlage Marco Aberle Max Eyth Strasse,Germany,Solar,0.12218,0.15,0,0.0
62626,Erzeugungsanlage Ostertal,Germany,Natural Gas,1.519,0.45,370,2215.52
62627,Erzeugungsanlage Pflegeheim Empfingen,Germany,Solar,0.10836,0.15,0,0.0
62628,Erzeugungsanlge Sekundarschule,Germany,Solar,0.127,0.15,0,0.0
62629,Erzeugungseinheit Fur Eigenverbrauch,Germany,Solar,0.16,0.15,0,0.0
62630,Erzhauser Weg Erste Halle,Germany,Solar,0.1,0.15,0,0.0
62631,Erzi Solar,Germany,Solar,0.202,0.15,0,0.0
62632,Erzwind Johstadt,Germany,Wind,0.8,0.35,0,0.0
62633,Es,Germany,Biogas,0.15,0.5,230,151.11
62634,Es,Germany,Biogas,0.156,0.5,230,157.15
62635,Es,Germany,Biogas,0.25,0.5,230,251.85
62636,Es,Germany,Biogas,0.34,0.5,230,342.52
62637,Es,Germany,Biogas,0.36,0.5,230,362.66
62638,Es Wind,Germany,Wind,0.6,0.35,0,0.0
62639,Esa Bhkw,Germany,Natural Gas,3.7,0.45,370,5396.6
62640,Esa Teil,Germany,Solar,1.25,0.15,0,0.0
62641,Esa Teil,Germany,Solar,0.25,0.15,0,0.0
62642,Esack,Germany,Solar,0.366,0.15,0,0.0
62643,Esb Bhkw Ka,Germany,Biogas,0.37,0.5,230,372.74
62644,Esb Bhkw Ka Bocholt,Germany,Biogas,0.37,0.5,230,372.74
62645,Esb Pv Sbw,Germany,Solar,1.309,0.15,0,0.0
62646,Esb Pv Sbw,Germany,Solar,0.231,0.15,0,0.0
62647,Esb Schulte Luckenwalde,Germany,Solar,0.316,0.15,0,0.0
62648,Esbachgraben,Germany,Solar,0.124,0.15,0,0.0
62649,Eschborn Notstromaggregat,Germany,Oil,4.32,0.2,650,4919.62
62650,Esche,Germany,Biogas,0.25,0.5,230,251.85
62651,Esche,Germany,Biogas,1.56,0.5,230,1571.54
62652,Esche,Germany,Biogas,0.25,0.5,230,251.85
62653,Esche Soe,Germany,Biogas,0.34,0.5,230,342.52
62654,Esche Soe,Germany,Biogas,0.25,0.5,230,251.85
62655,Esche Soe,Germany,Biogas,0.34,0.5,230,342.52
62656,Eschebach,Germany,Solar,0.66,0.15,0,0.0
62657,Escheburg Bio,Germany,Biogas,0.2,0.5,230,201.48
62658,Eschede,Germany,Solar,0.198,0.15,0,0.0
62659,Eschel Ind,Germany,Solar,0.176,0.15,0,0.0
62660,Eschel Wing,Germany,Solar,0.1655,0.15,0,0.0
62661,Eschel Wing,Germany,Solar,0.36116,0.15,0,0.0
62662,Eschenau,Germany,Hydro,0.15,0.4,0,0.0
62663,Eschenbach,Germany,Solar,0.175,0.15,0,0.0
62664,Eschenbach,Germany,Solar,0.155,0.15,0,0.0
62665,Eschenbach Energie Gmbh Sulz,Germany,Solar,0.7,0.15,0,0.0
62666,Eschenbach Energie Gmbh Teningen,Germany,Solar,0.13,0.15,0,0.0
62667,Eschenharter Biogas Gbr,Germany,Solar,0.21816,0.15,0,0.0
62668,Eschenharter Biogas Gbr,Germany,Biogas,0.19,0.5,230,191.41
62669,Eschenharter Biogas Gbr,Germany,Solar,0.3076,0.15,0,0.0
62670,Eschenharter Biogas Gbr,Germany,Biogas,0.19,0.5,230,191.41
62671,Eschenharter Biogas Gbr,Germany,Biogas,0.549,0.5,230,553.06
62672,Eschenharter Biogas Gbr,Germany,Biogas,0.4,0.5,230,402.96
62673,Eschenhorn,Germany,Solar,0.449,0.15,0,0.0
62674,Eschenhorn,Germany,Solar,0.13575,0.15,0,0.0
62675,Escherich Hauzenberg Kwp,Germany,Solar,0.145,0.15,0,0.0
62676,Eschershausen Odfeldstr Hundertmark,Germany,Solar,0.194,0.15,0,0.0
62677,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62678,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62679,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62680,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62681,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62682,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62683,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62684,Escherwind,Germany,Wind,2.3,0.35,0,0.0
62685,Eschholt,Germany,Solar,0.1398249999999999,0.15,0,0.0
62686,Eschlkam,Germany,Solar,0.11,0.15,0,0.0
62687,Eschlohn,Germany,Wind,2.0,0.35,0,0.0
62688,Eschlohn Brink,Germany,Wind,7.2,0.35,0,0.0
62689,Eschlohn Brink,Germany,Wind,7.2,0.35,0,0.0
62690,Eschweg,Germany,Solar,0.177,0.15,0,0.0
62691,Eschwege,Germany,Solar,0.2988,0.15,0,0.0
62692,Eschwege,Germany,Solar,0.1,0.15,0,0.0
62693,Eschwege,Germany,Solar,0.1959,0.15,0,0.0
62694,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62695,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62696,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62697,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62698,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62699,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62700,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62701,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62702,Eschweiler Fronhoven,Germany,Wind,3.2,0.35,0,0.0
62703,Eschweiler Nord,Germany,Wind,3.17,0.35,0,0.0
62704,Eschweiler Nord,Germany,Wind,3.17,0.35,0,0.0
62705,Eschweiler Nord,Germany,Wind,3.17,0.35,0,0.0
62706,Eschweiler Nord,Germany,Wind,3.17,0.35,0,0.0
62707,Esh,Germany,Solar,0.18,0.15,0,0.0
62708,Esi Bhkw Neu,Germany,Biogas,0.182,0.5,230,183.35
62709,Esi Bhkw Neu,Germany,Biogas,0.182,0.5,230,183.35
62710,Esi Bhkw Neu,Germany,Biogas,0.182,0.5,230,183.35
62711,Esi Bhkw Siegen,Germany,Natural Gas,0.285,0.45,370,415.68
62712,Esi Bhkw Weidenau,Germany,Biogas,0.11,0.5,230,110.81
62713,Esi Bhkw Weidenau,Germany,Biogas,0.105,0.5,230,105.78
62714,Esi Pv Anlage,Germany,Solar,0.2181999999999999,0.15,0,0.0
62715,Esi Pv Anlage Erweiterung,Germany,Solar,0.1825,0.15,0,0.0
62716,Esjot Antriebstechnik,Germany,Solar,0.33,0.15,0,0.0
62717,Esk Schultze,Germany,Solar,0.245,0.15,0,0.0
62718,Eskate Pva,Germany,Solar,0.232,0.15,0,0.0
62719,Esl Kwp,Germany,Solar,0.24,0.15,0,0.0
62720,Eslarn,Germany,Solar,1.4,0.15,0,0.0
62721,Esloher,Germany,Solar,0.132,0.15,0,0.0
62722,Esm Halle,Germany,Solar,0.2295,0.15,0,0.0
62723,Esm Halle,Germany,Solar,0.45,0.15,0,0.0
62724,Esmark,Germany,Wind,0.6,0.35,0,0.0
62725,Esmark,Germany,Wind,0.6,0.35,0,0.0
62726,Esn Betriebshof Bhkw,Germany,Natural Gas,0.25,0.45,370,364.64
62727,Eso Jura,Germany,Solar,0.158,0.15,0,0.0
62728,Eso Ried,Germany,Solar,0.1,0.15,0,0.0
62729,Eso Ried,Germany,Solar,0.1,0.15,0,0.0
62730,Esol,Germany,Solar,0.424,0.15,0,0.0
62731,Esol,Germany,Solar,0.45,0.15,0,0.0
62732,Espanstr,Germany,Solar,0.4301549999999999,0.15,0,0.0
62733,Espeicher,Germany,Battery,0.12,0.1,0,0.0
62734,Espel Kwp,Germany,Solar,0.204,0.15,0,0.0
62735,Espenhain Molbis,Germany,Solar,1.2,0.15,0,0.0
62736,Espenhain Molbis,Germany,Solar,1.2,0.15,0,0.0
62737,Espenhain Molbis,Germany,Solar,1.2,0.15,0,0.0
62738,Espenhain Molbis,Germany,Solar,1.2,0.15,0,0.0
62739,Espenwind,Germany,Wind,0.5,0.35,0,0.0
62740,Esper,Germany,Solar,0.74925,0.15,0,0.0
62741,Esperstedter,Germany,Solar,0.4345,0.15,0,0.0
62742,Esperstoft,Germany,Wind,6.6,0.35,0,0.0
62743,Esperstoft,Germany,Wind,6.6,0.35,0,0.0
62744,Esperstoft,Germany,Wind,6.6,0.35,0,0.0
62745,Esr,Germany,Solar,0.1,0.15,0,0.0
62746,Esr Brunnthal,Germany,Solar,0.1,0.15,0,0.0
62747,Ess Krakow Am See,Germany,Battery,0.8,0.1,0,0.0
62748,Ess Luenen,Germany,Battery,11.92,0.1,0,0.0
62749,Essbach Ba,Germany,Solar,0.18525,0.15,0,0.0
62750,Essbach Ba,Germany,Solar,0.674,0.15,0,0.0
62751,Essbach Ba,Germany,Solar,0.5248400000000001,0.15,0,0.0
62752,Essel,Germany,Solar,0.346,0.15,0,0.0
62753,Essen,Germany,Solar,0.74952,0.15,0,0.0
62754,Essen,Germany,Solar,0.228,0.15,0,0.0
62755,Essen,Germany,Solar,0.132,0.15,0,0.0
62756,Essen,Germany,Solar,0.228,0.15,0,0.0
62757,Essen,Germany,Solar,0.403,0.15,0,0.0
62758,Essen Bat,Germany,Battery,0.24,0.1,0,0.0
62759,Essen Bhkw Lb,Germany,Natural Gas,0.363,0.45,370,529.45
62760,Essen Ffire Carree Steele,Germany,Solar,0.15,0.15,0,0.0
62761,Essen Kupferdreh St Josef Bhkw,Germany,Natural Gas,0.142,0.45,370,207.11
62762,Essen Kupferdreh St Josef Bhkw,Germany,Natural Gas,0.24,0.45,370,350.05
62763,Essenberg,Germany,Wind,0.6,0.35,0,0.0
62764,Essenberg,Germany,Wind,0.6,0.35,0,0.0
62765,Essener Strasse,Germany,Biogas,0.37,0.5,230,372.74
62766,Essentalhof,Germany,Solar,0.347,0.15,0,0.0
62767,Essentho,Germany,Wind,2.0,0.35,0,0.0
62768,Essershausen,Germany,Solar,0.128,0.15,0,0.0
62769,Essich Andreas,Germany,Solar,0.438,0.15,0,0.0
62770,Essingen,Germany,Solar,0.107,0.15,0,0.0
62771,Essingen Streichhoffeld,Germany,Solar,0.432,0.15,0,0.0
62772,Essleben Aussenbereich Flurnr,Germany,Solar,0.1,0.15,0,0.0
62773,Esslinger Strasse Altbach,Germany,Solar,0.1,0.15,0,0.0
62774,Esta,Germany,Oil,15.1,0.2,650,17195.88
62775,Estato Hauptdach,Germany,Solar,0.86871,0.15,0,0.0
62776,Estato Nebendach,Germany,Solar,0.25704,0.15,0,0.0
62777,Estawerda Saathain,Germany,Wind,0.8,0.35,0,0.0
62778,Estenfeld Freiflache,Germany,Solar,0.5,0.15,0,0.0
62779,Esterfeld,Germany,Biogas,0.1,0.5,230,100.74
62780,Estern,Germany,Wind,1.0,0.35,0,0.0
62781,Estern In Gescher,Germany,Wind,4.2,0.35,0,0.0
62782,Esterthalerstrasse,Germany,Solar,0.1,0.15,0,0.0
62783,Esterthalerstrasse,Germany,Solar,0.20213,0.15,0,0.0
62784,Esterwegen,Germany,Wind,3.2,0.35,0,0.0
62785,Esterwegen,Germany,Solar,0.33,0.15,0,0.0
62786,Esterwegen,Germany,Wind,4.2,0.35,0,0.0
62787,Esterwegen,Germany,Wind,4.2,0.35,0,0.0
62788,Esterwegen,Germany,Solar,0.136,0.15,0,0.0
62789,Esterwegen,Germany,Wind,3.2,0.35,0,0.0
62790,Estgbr,Germany,Solar,0.311725,0.15,0,0.0
62791,Estner,Germany,Natural Gas,0.1,0.45,370,145.85
62792,Estr Bhkw Sww Gmbh Bstr,Germany,Natural Gas,0.1,0.45,370,145.85
62793,Esv,Germany,Solar,0.2044,0.15,0,0.0
62794,Esw Betriebsgebaude,Germany,Solar,0.1113,0.15,0,0.0
62795,Esw Pv,Germany,Solar,0.2036,0.15,0,0.0
62796,Eswe Charge Center,Germany,Solar,0.21,0.15,0,0.0
62797,Eswe Elw Fahrzeughalle,Germany,Solar,0.28837,0.15,0,0.0
62798,Eswe Gebaude,Germany,Solar,0.126,0.15,0,0.0
62799,Eswe Heizwerk Alte Kliniken,Germany,Natural Gas,0.198,0.45,370,288.79
62800,Eswe Heizwerk Klarenthal,Germany,Natural Gas,0.772,0.45,370,1125.99
62801,Eswe Martin Niemoller Schule,Germany,Solar,0.109,0.15,0,0.0
62802,Eswe Rmcc,Germany,Solar,0.19968,0.15,0,0.0
62803,Eswe Servicecenter Naspa,Germany,Solar,0.119,0.15,0,0.0
62804,Et Fg Lh,Germany,Natural Gas,0.14,0.45,370,204.2
62805,Et Solar,Germany,Solar,0.116,0.15,0,0.0
62806,Etb,Germany,Oil,0.474,0.2,650,539.79
62807,Etb,Germany,Oil,0.25,0.2,650,284.7
62808,Etb,Germany,Oil,0.62,0.2,650,706.06
62809,Etb,Germany,Oil,0.35,0.2,650,398.58
62810,Etb,Germany,Oil,0.35,0.2,650,398.58
62811,Etb,Germany,Oil,0.62,0.2,650,706.06
62812,Etb,Germany,Oil,0.4,0.2,650,455.52
62813,Etb,Germany,Oil,0.25,0.2,650,284.7
62814,Etb,Germany,Oil,0.4,0.2,650,455.52
62815,Etb,Germany,Oil,0.25,0.2,650,284.7
62816,Etb,Germany,Oil,0.25,0.2,650,284.7
62817,Etb,Germany,Oil,0.25,0.2,650,284.7
62818,Etb,Germany,Oil,0.437,0.2,650,497.66
62819,Etb,Germany,Oil,0.25,0.2,650,284.7
62820,Etb,Germany,Oil,0.35,0.2,650,398.58
62821,Etb,Germany,Oil,0.4,0.2,650,455.52
62822,Etgersleben,Germany,Wind,2.0,0.35,0,0.0
62823,Etgersleben,Germany,Wind,1.5,0.35,0,0.0
62824,Etgersleben,Germany,Wind,1.5,0.35,0,0.0
62825,Etgersleben,Germany,Wind,1.5,0.35,0,0.0
62826,Etgersleben,Germany,Wind,1.5,0.35,0,0.0
62827,Etgersleben,Germany,Wind,1.5,0.35,0,0.0
62828,Etspab,Germany,Solar,0.16,0.15,0,0.0
62829,Etspab,Germany,Solar,0.72,0.15,0,0.0
62830,Etspab,Germany,Solar,0.35,0.15,0,0.0
62831,Etspab,Germany,Solar,0.131,0.15,0,0.0
62832,Etspab,Germany,Solar,0.24,0.15,0,0.0
62833,Ett,Germany,Solar,0.38811,0.15,0,0.0
62834,Etteln,Germany,Wind,6.0,0.35,0,0.0
62835,Etteln,Germany,Wind,5.56,0.35,0,0.0
62836,Ettenberg,Germany,Wind,0.6,0.35,0,0.0
62837,Ettenheim,Germany,Wind,5.56,0.35,0,0.0
62838,Ettenheim,Germany,Wind,5.56,0.35,0,0.0
62839,Ettenheim,Germany,Wind,5.56,0.35,0,0.0
62840,Ettlingen Zeppelinstrasse,Germany,Solar,0.165,0.15,0,0.0
62841,Ettmannsdorf Wasserkraft,Germany,Hydro,0.32,0.4,0,0.0
62842,Ettringen,Germany,Hydro,0.4,0.4,0,0.0
62843,Etw Energietechnik Halle,Germany,Solar,0.134,0.15,0,0.0
62844,Etw Ottrau,Germany,Biogas,0.27,0.5,230,272.0
62845,Etz,Germany,Solar,0.27,0.15,0,0.0
62846,Etzbach Halle,Germany,Solar,0.108,0.15,0,0.0
62847,Etzbach Halle,Germany,Solar,0.11876,0.15,0,0.0
62848,Etzbach Halle,Germany,Solar,0.131,0.15,0,0.0
62849,Etzberg,Germany,Solar,0.66,0.15,0,0.0
62850,Etzel,Germany,Solar,0.15,0.15,0,0.0
62851,Etzel Logistik,Germany,Solar,0.22,0.15,0,0.0
62852,Eu Rec Trier,Germany,Solar,0.27,0.15,0,0.0
62853,Eu Rupprath,Germany,Solar,0.59248,0.15,0,0.0
62854,Eu Schlachthof,Germany,Natural Gas,0.25,0.45,370,364.64
62855,Eub,Germany,Solar,0.13,0.15,0,0.0
62856,Eub,Germany,Solar,0.173,0.15,0,0.0
62857,Euba Halle Gross Kwp,Germany,Solar,0.28,0.15,0,0.0
62858,Eucaro Halle,Germany,Solar,0.18,0.15,0,0.0
62859,Eud Kraft Warme Eitting Gmbh,Germany,Natural Gas,0.6,0.45,370,875.12
62860,Eudies,Germany,Solar,0.135,0.15,0,0.0
62861,Eudies,Germany,Solar,0.2007,0.15,0,0.0
62862,Euerbach Halle,Germany,Solar,0.107,0.15,0,0.0
62863,Euerbach Kwp,Germany,Solar,0.2,0.15,0,0.0
62864,Euerbach Kwp,Germany,Solar,0.1,0.15,0,0.0
62865,Eugen Bolz Str Biomasse Kwk Anlage Kaserne,Germany,Natural Gas,0.36,0.45,370,525.07
62866,Eugenienthal,Germany,Solar,0.17784,0.15,0,0.0
62867,Eugenstrasse,Germany,Solar,0.216,0.15,0,0.0
62868,Eul,Germany,Natural Gas,0.14,0.45,370,204.2
62869,Eulenbruch Kuhstall,Germany,Solar,0.15063,0.15,0,0.0
62870,Eulendorf,Germany,Wind,0.6,0.35,0,0.0
62871,Eulendorf,Germany,Wind,0.6,0.35,0,0.0
62872,Eulendorf,Germany,Wind,0.6,0.35,0,0.0
62873,Euper,Germany,Solar,0.9049,0.15,0,0.0
62874,Eurasburg,Germany,Solar,0.20116,0.15,0,0.0
